verse_id,volume_title,verse_title,word_count
6315,Old Testament,Joshua 18:21,24
6316,Old Testament,Joshua 18:22,6
6317,Old Testament,Joshua 18:23,6
6318,Old Testament,Joshua 18:24,11
6319,Old Testament,Joshua 18:25,5
6320,Old Testament,Joshua 18:26,6
6321,Old Testament,Joshua 18:27,6
6322,Old Testament,Joshua 18:28,29
6323,Old Testament,Joshua 19:1,33
6324,Old Testament,Joshua 19:2,11
6325,Old Testament,Joshua 19:3,6
6326,Old Testament,Joshua 19:4,6
6327,Old Testament,Joshua 19:5,6
6328,Old Testament,Joshua 19:6,9
6329,Old Testament,Joshua 19:7,11
6330,Old Testament,Joshua 19:8,32
6331,Old Testament,Joshua 19:9,43
6332,Old Testament,Joshua 19:10,24
6333,Old Testament,Joshua 19:11,23
6334,Old Testament,Joshua 19:12,24
6335,Old Testament,Joshua 19:13,20
6336,Old Testament,Joshua 19:14,21
6337,Old Testament,Joshua 19:15,15
6338,Old Testament,Joshua 19:16,18
6339,Old Testament,Joshua 19:17,17
6340,Old Testament,Joshua 19:18,10
6341,Old Testament,Joshua 19:19,6
6342,Old Testament,Joshua 19:20,6
6343,Old Testament,Joshua 19:21,8
6344,Old Testament,Joshua 19:22,24
6345,Old Testament,Joshua 19:23,21
6346,Old Testament,Joshua 19:24,18
6347,Old Testament,Joshua 19:25,11
6348,Old Testament,Joshua 19:26,14
6349,Old Testament,Joshua 19:27,34
6350,Old Testament,Joshua 19:28,12
6351,Old Testament,Joshua 19:29,32
6352,Old Testament,Joshua 19:30,13
6353,Old Testament,Joshua 19:31,21
6354,Old Testament,Joshua 19:32,20
6355,Old Testament,Joshua 19:33,24
6356,Old Testament,Joshua 19:34,39
6357,Old Testament,Joshua 19:35,12
6358,Old Testament,Joshua 19:36,6
6359,Old Testament,Joshua 19:37,6
6360,Old Testament,Joshua 19:38,14
6361,Old Testament,Joshua 19:39,21
6362,Old Testament,Joshua 19:40,18
6363,Old Testament,Joshua 19:41,12
6364,Old Testament,Joshua 19:42,6
6365,Old Testament,Joshua 19:43,6
6366,Old Testament,Joshua 19:44,6
6367,Old Testament,Joshua 19:45,6
6368,Old Testament,Joshua 19:46,9
6369,Old Testament,Joshua 19:47,54
6370,Old Testament,Joshua 19:48,21
6371,Old Testament,Joshua 19:49,30
6372,Old Testament,Joshua 19:50,28
6373,Old Testament,Joshua 19:51,57
6374,Old Testament,Joshua 20:1,7
6375,Old Testament,Joshua 20:2,24
6376,Old Testament,Joshua 20:3,24
6377,Old Testament,Joshua 20:4,56
6378,Old Testament,Joshua 20:5,31
6379,Old Testament,Joshua 20:6,52
6380,Old Testament,Joshua 20:7,24
6381,Old Testament,Joshua 20:8,44
6382,Old Testament,Joshua 20:9,46
6383,Old Testament,Joshua 21:1,37
6384,Old Testament,Joshua 21:2,35
6385,Old Testament,Joshua 21:3,24
6386,Old Testament,Joshua 21:4,48
6387,Old Testament,Joshua 21:5,37
6388,Old Testament,Joshua 21:6,43
6389,Old Testament,Joshua 21:7,30
6390,Old Testament,Joshua 21:8,25
6391,Old Testament,Joshua 21:9,30
6392,Old Testament,Joshua 21:10,26
6393,Old Testament,Joshua 21:11,29
6394,Old Testament,Joshua 21:12,21
6395,Old Testament,Joshua 21:13,28
6396,Old Testament,Joshua 21:14,10
6397,Old Testament,Joshua 21:15,10
6398,Old Testament,Joshua 21:16,22
6399,Old Testament,Joshua 21:17,15
6400,Old Testament,Joshua 21:18,11
6401,Old Testament,Joshua 21:19,16
6402,Old Testament,Joshua 21:20,31
6403,Old Testament,Joshua 21:21,25
6404,Old Testament,Joshua 21:22,12
6405,Old Testament,Joshua 21:23,15
6406,Old Testament,Joshua 21:24,10
6407,Old Testament,Joshua 21:25,19
6408,Old Testament,Joshua 21:26,18
6409,Old Testament,Joshua 21:27,44
6410,Old Testament,Joshua 21:28,15
6411,Old Testament,Joshua 21:29,10
6412,Old Testament,Joshua 21:30,15
6413,Old Testament,Joshua 21:31,11
6414,Old Testament,Joshua 21:32,34
6415,Old Testament,Joshua 21:33,16
6416,Old Testament,Joshua 21:34,29
6417,Old Testament,Joshua 21:35,10
6418,Old Testament,Joshua 21:36,16
6419,Old Testament,Joshua 21:37,11
6420,Old Testament,Joshua 21:38,27
6421,Old Testament,Joshua 21:39,12
6422,Old Testament,Joshua 21:40,27
6423,Old Testament,Joshua 21:41,22
6424,Old Testament,Joshua 21:42,16
6425,Old Testament,Joshua 21:43,24
6426,Old Testament,Joshua 21:44,38
6427,Old Testament,Joshua 21:45,22
6428,Old Testament,Joshua 22:1,14
6429,Old Testament,Joshua 22:2,28
6430,Old Testament,Joshua 22:3,25
6431,Old Testament,Joshua 22:4,47
6432,Old Testament,Joshua 22:5,56
6433,Old Testament,Joshua 22:6,14
6434,Old Testament,Joshua 22:7,46
6435,Old Testament,Joshua 22:8,43
6436,Old Testament,Joshua 22:9,63
6437,Old Testament,Joshua 22:10,43
6438,Old Testament,Joshua 22:11,46
6439,Old Testament,Joshua 22:12,29
6440,Old Testament,Joshua 22:13,36
6441,Old Testament,Joshua 22:14,34
6442,Old Testament,Joshua 22:15,32
6443,Old Testament,Joshua 22:16,47
6444,Old Testament,Joshua 22:17,29
6445,Old Testament,Joshua 22:18,37
6446,Old Testament,Joshua 22:19,55
6447,Old Testament,Joshua 22:20,32
6448,Old Testament,Joshua 22:21,27
6449,Old Testament,Joshua 22:22,34
6450,Old Testament,Joshua 22:23,36
6451,Old Testament,Joshua 22:24,37
6452,Old Testament,Joshua 22:25,39
6453,Old Testament,Joshua 22:26,19
6454,Old Testament,Joshua 22:27,60
6455,Old Testament,Joshua 22:28,56
6456,Old Testament,Joshua 22:29,43
6457,Old Testament,Joshua 22:30,44
6458,Old Testament,Joshua 22:31,61
6459,Old Testament,Joshua 22:32,44
6460,Old Testament,Joshua 22:33,38
6461,Old Testament,Joshua 22:34,27
6462,Old Testament,Joshua 23:1,31
6463,Old Testament,Joshua 23:2,33
6464,Old Testament,Joshua 23:3,31
6465,Old Testament,Joshua 23:4,36
6466,Old Testament,Joshua 23:5,35
6467,Old Testament,Joshua 23:6,36
6468,Old Testament,Joshua 23:7,35
6469,Old Testament,Joshua 23:8,14
6470,Old Testament,Joshua 23:9,29
6471,Old Testament,Joshua 23:10,25
6472,Old Testament,Joshua 23:11,13
6473,Old Testament,Joshua 23:12,38
6474,Old Testament,Joshua 23:13,56
6475,Old Testament,Joshua 23:14,58
6476,Old Testament,Joshua 23:15,50
6477,Old Testament,Joshua 23:16,54
6478,Old Testament,Joshua 24:1,35
6479,Old Testament,Joshua 24:2,43
6480,Old Testament,Joshua 24:3,30
6481,Old Testament,Joshua 24:4,27
6482,Old Testament,Joshua 24:5,24
6483,Old Testament,Joshua 24:6,29
6484,Old Testament,Joshua 24:7,44
6485,Old Testament,Joshua 24:8,42
6486,Old Testament,Joshua 24:9,26
6487,Old Testament,Joshua 24:10,20
6488,Old Testament,Joshua 24:11,43
6489,Old Testament,Joshua 24:12,30
6490,Old Testament,Joshua 24:13,36
6491,Old Testament,Joshua 24:14,37
6492,Old Testament,Joshua 24:15,58
6493,Old Testament,Joshua 24:16,18
6494,Old Testament,Joshua 24:17,54
6495,Old Testament,Joshua 24:18,31
6496,Old Testament,Joshua 24:19,31
6497,Old Testament,Joshua 24:20,27
6498,Old Testament,Joshua 24:21,13
6499,Old Testament,Joshua 24:22,27
6500,Old Testament,Joshua 24:23,23
6501,Old Testament,Joshua 24:24,19
6502,Old Testament,Joshua 24:25,20
6503,Old Testament,Joshua 24:26,34
6504,Old Testament,Joshua 24:27,44
6505,Old Testament,Joshua 24:28,11
6506,Old Testament,Joshua 24:29,27
6507,Old Testament,Joshua 24:30,26
6508,Old Testament,Joshua 24:31,36
6509,Old Testament,Joshua 24:32,52
6510,Old Testament,Joshua 24:33,27
6511,Old Testament,Judges 1:1,33
6512,Old Testament,Judges 1:2,17
6513,Old Testament,Judges 1:3,36
6514,Old Testament,Judges 1:4,26
6515,Old Testament,Judges 1:5,19
6516,Old Testament,Judges 1:6,20
6517,Old Testament,Judges 1:7,41
6518,Old Testament,Judges 1:8,28
6519,Old Testament,Judges 1:9,26
6520,Old Testament,Judges 1:10,26
6521,Old Testament,Judges 1:11,18
6522,Old Testament,Judges 1:12,20
6523,Old Testament,Judges 1:13,20
6524,Old Testament,Judges 1:14,36
6525,Old Testament,Judges 1:15,34
6526,Old Testament,Judges 1:16,44
6527,Old Testament,Judges 1:17,28
6528,Old Testament,Judges 1:18,20
6529,Old Testament,Judges 1:19,31
6530,Old Testament,Judges 1:20,18
6531,Old Testament,Judges 1:21,28
6532,Old Testament,Judges 1:22,17
6533,Old Testament,Judges 1:23,18
6534,Old Testament,Judges 1:24,33
6535,Old Testament,Judges 1:25,30
6536,Old Testament,Judges 1:26,28
6537,Old Testament,Judges 1:27,49
6538,Old Testament,Judges 1:28,23
6539,Old Testament,Judges 1:29,19
6540,Old Testament,Judges 1:30,23
6541,Old Testament,Judges 1:31,29
6542,Old Testament,Judges 1:32,19
6543,Old Testament,Judges 1:33,37
6544,Old Testament,Judges 1:34,23
6545,Old Testament,Judges 1:35,27
6546,Old Testament,Judges 1:36,18
6547,Old Testament,Judges 2:1,47
6548,Old Testament,Judges 2:2,30
6549,Old Testament,Judges 2:3,31
6550,Old Testament,Judges 2:4,29
6551,Old Testament,Judges 2:5,16
6552,Old Testament,Judges 2:6,22
6553,Old Testament,Judges 2:7,36
6554,Old Testament,Judges 2:8,19
6555,Old Testament,Judges 2:9,25
6556,Old Testament,Judges 2:10,32
6557,Old Testament,Judges 2:11,16
6558,Old Testament,Judges 2:12,44
6559,Old Testament,Judges 2:13,10
6560,Old Testament,Judges 2:14,45
6561,Old Testament,Judges 2:15,32
6562,Old Testament,Judges 2:16,18
6563,Old Testament,Judges 2:17,45
6564,Old Testament,Judges 2:18,50
6565,Old Testament,Judges 2:19,45
6566,Old Testament,Judges 2:20,33
6567,Old Testament,Judges 2:21,20
6568,Old Testament,Judges 2:22,27
6569,Old Testament,Judges 2:23,20
6570,Old Testament,Judges 3:1,28
6571,Old Testament,Judges 3:2,24
6572,Old Testament,Judges 3:3,30
6573,Old Testament,Judges 3:4,30
6574,Old Testament,Judges 3:5,18
6575,Old Testament,Judges 3:6,20
6576,Old Testament,Judges 3:7,25
6577,Old Testament,Judges 3:8,31
6578,Old Testament,Judges 3:9,33
6579,Old Testament,Judges 3:10,35
6580,Old Testament,Judges 3:11,14
6581,Old Testament,Judges 3:12,36
6582,Old Testament,Judges 3:13,23
6583,Old Testament,Judges 3:14,13
6584,Old Testament,Judges 3:15,43
6585,Old Testament,Judges 3:16,26
6586,Old Testament,Judges 3:17,17
6587,Old Testament,Judges 3:18,20
6588,Old Testament,Judges 3:19,37
6589,Old Testament,Judges 3:20,37
6590,Old Testament,Judges 3:21,21
6591,Old Testament,Judges 3:22,33
6592,Old Testament,Judges 3:23,19
6593,Old Testament,Judges 3:24,32
6594,Old Testament,Judges 3:25,36
6595,Old Testament,Judges 3:26,15
6596,Old Testament,Judges 3:27,35
6597,Old Testament,Judges 3:28,42
6598,Old Testament,Judges 3:29,25
6599,Old Testament,Judges 3:30,18
6600,Old Testament,Judges 3:31,26
6601,Old Testament,Judges 4:1,18
6602,Old Testament,Judges 4:2,31
6603,Old Testament,Judges 4:3,27
6604,Old Testament,Judges 4:4,14
6605,Old Testament,Judges 4:5,27
6606,Old Testament,Judges 4:6,50
6607,Old Testament,Judges 4:7,30
6608,Old Testament,Judges 4:8,28
6609,Old Testament,Judges 4:9,42
6610,Old Testament,Judges 4:10,25
6611,Old Testament,Judges 4:11,36
6612,Old Testament,Judges 4:12,16
6613,Old Testament,Judges 4:13,31
6614,Old Testament,Judges 4:14,42
6615,Old Testament,Judges 4:15,35
6616,Old Testament,Judges 4:16,35
6617,Old Testament,Judges 4:17,35
6618,Old Testament,Judges 4:18,38
6619,Old Testament,Judges 4:19,33
6620,Old Testament,Judges 4:20,37
6621,Old Testament,Judges 4:21,45
6622,Old Testament,Judges 4:22,45
6623,Old Testament,Judges 4:23,16
6624,Old Testament,Judges 4:24,25
6625,Old Testament,Judges 5:1,13
6626,Old Testament,Judges 5:2,15
6627,Old Testament,Judges 5:3,27
6628,Old Testament,Judges 5:4,28
6629,Old Testament,Judges 5:5,17
6630,Old Testament,Judges 5:6,24
6631,Old Testament,Judges 5:7,22
6632,Old Testament,Judges 5:8,22
6633,Old Testament,Judges 5:9,19
6634,Old Testament,Judges 5:10,17
6635,Old Testament,Judges 5:11,49
6636,Old Testament,Judges 5:12,19
6637,Old Testament,Judges 5:13,23
6638,Old Testament,Judges 5:14,35
6639,Old Testament,Judges 5:15,32
6640,Old Testament,Judges 5:16,24
6641,Old Testament,Judges 5:17,22
6642,Old Testament,Judges 5:18,20
6643,Old Testament,Judges 5:19,24
6644,Old Testament,Judges 5:20,12
6645,Old Testament,Judges 5:21,21
6646,Old Testament,Judges 5:22,17
6647,Old Testament,Judges 5:23,34
6648,Old Testament,Judges 5:24,21
6649,Old Testament,Judges 5:25,16
6650,Old Testament,Judges 5:26,36
6651,Old Testament,Judges 5:27,25
6652,Old Testament,Judges 5:28,29
6653,Old Testament,Judges 5:29,11
6654,Old Testament,Judges 5:30,49
6655,Old Testament,Judges 5:31,32
6656,Old Testament,Judges 6:1,25
6657,Old Testament,Judges 6:2,31
6658,Old Testament,Judges 6:3,28
6659,Old Testament,Judges 6:4,29
6660,Old Testament,Judges 6:5,35
6661,Old Testament,Judges 6:6,18
6662,Old Testament,Judges 6:7,18
6663,Old Testament,Judges 6:8,38
6664,Old Testament,Judges 6:9,33
6665,Old Testament,Judges 6:10,30
6666,Old Testament,Judges 6:11,38
6667,Old Testament,Judges 6:12,23
6668,Old Testament,Judges 6:13,59
6669,Old Testament,Judges 6:14,29
6670,Old Testament,Judges 6:15,29
6671,Old Testament,Judges 6:16,21
6672,Old Testament,Judges 6:17,24
6673,Old Testament,Judges 6:18,31
6674,Old Testament,Judges 6:19,44
6675,Old Testament,Judges 6:20,30
6676,Old Testament,Judges 6:21,54
6677,Old Testament,Judges 6:22,31
6678,Old Testament,Judges 6:23,16
6679,Old Testament,Judges 6:24,24
6680,Old Testament,Judges 6:25,47
6681,Old Testament,Judges 6:26,40
6682,Old Testament,Judges 6:27,47
6683,Old Testament,Judges 6:28,42
6684,Old Testament,Judges 6:29,28
6685,Old Testament,Judges 6:30,38
6686,Old Testament,Judges 6:31,52
6687,Old Testament,Judges 6:32,21
6688,Old Testament,Judges 6:33,26
6689,Old Testament,Judges 6:34,20
6690,Old Testament,Judges 6:35,32
6691,Old Testament,Judges 6:36,17
6692,Old Testament,Judges 6:37,45
6693,Old Testament,Judges 6:38,30
6694,Old Testament,Judges 6:39,50
6695,Old Testament,Judges 6:40,22
6696,Old Testament,Judges 7:1,45
6697,Old Testament,Judges 7:2,37
6698,Old Testament,Judges 7:3,41
6699,Old Testament,Judges 7:4,66
6700,Old Testament,Judges 7:5,46
6701,Old Testament,Judges 7:6,32
6702,Old Testament,Judges 7:7,36
6703,Old Testament,Judges 7:8,41
6704,Old Testament,Judges 7:9,29
6705,Old Testament,Judges 7:10,17
6706,Old Testament,Judges 7:11,40
6707,Old Testament,Judges 7:12,37
6708,Old Testament,Judges 7:13,56
6709,Old Testament,Judges 7:14,35
6710,Old Testament,Judges 7:15,41
6711,Old Testament,Judges 7:16,27
6712,Old Testament,Judges 7:17,33
6713,Old Testament,Judges 7:18,36
6714,Old Testament,Judges 7:19,46
6715,Old Testament,Judges 7:20,40
6716,Old Testament,Judges 7:21,21
6717,Old Testament,Judges 7:22,38
6718,Old Testament,Judges 7:23,25
6719,Old Testament,Judges 7:24,41
6720,Old Testament,Judges 7:25,46
6721,Old Testament,Judges 8:1,34
6722,Old Testament,Judges 8:2,29
6723,Old Testament,Judges 8:3,36
6724,Old Testament,Judges 8:4,22
6725,Old Testament,Judges 8:5,36
6726,Old Testament,Judges 8:6,25
6727,Old Testament,Judges 8:7,30
6728,Old Testament,Judges 8:8,27
6729,Old Testament,Judges 8:9,22
6730,Old Testament,Judges 8:10,42
6731,Old Testament,Judges 8:11,29
6732,Old Testament,Judges 8:12,25
6733,Old Testament,Judges 8:13,14
6734,Old Testament,Judges 8:14,32
6735,Old Testament,Judges 8:15,43
6736,Old Testament,Judges 8:16,24
6737,Old Testament,Judges 8:17,15
6738,Old Testament,Judges 8:18,35
6739,Old Testament,Judges 8:19,28
6740,Old Testament,Judges 8:20,27
6741,Old Testament,Judges 8:21,39
6742,Old Testament,Judges 8:22,32
6743,Old Testament,Judges 8:23,24
6744,Old Testament,Judges 8:24,33
6745,Old Testament,Judges 8:25,24
6746,Old Testament,Judges 8:26,43
6747,Old Testament,Judges 8:27,35
6748,Old Testament,Judges 8:28,31
6749,Old Testament,Judges 8:29,13
6750,Old Testament,Judges 8:30,16
6751,Old Testament,Judges 8:31,18
6752,Old Testament,Judges 8:32,27
6753,Old Testament,Judges 8:33,29
6754,Old Testament,Judges 8:34,26
6755,Old Testament,Judges 8:35,22
6756,Old Testament,Judges 9:1,30
6757,Old Testament,Judges 9:2,50
6758,Old Testament,Judges 9:3,33
6759,Old Testament,Judges 9:4,26
6760,Old Testament,Judges 9:5,39
6761,Old Testament,Judges 9:6,30
6762,Old Testament,Judges 9:7,41
6763,Old Testament,Judges 9:8,24
6764,Old Testament,Judges 9:9,28
6765,Old Testament,Judges 9:10,14
6766,Old Testament,Judges 9:11,24
6767,Old Testament,Judges 9:12,13
6768,Old Testament,Judges 9:13,24
6769,Old Testament,Judges 9:14,14
6770,Old Testament,Judges 9:15,41
6771,Old Testament,Judges 9:16,39
6772,Old Testament,Judges 9:17,20
6773,Old Testament,Judges 9:18,43
6774,Old Testament,Judges 9:19,28
6775,Old Testament,Judges 9:20,39
6776,Old Testament,Judges 9:21,19
6777,Old Testament,Judges 9:22,8
6778,Old Testament,Judges 9:23,22
6779,Old Testament,Judges 9:24,41
6780,Old Testament,Judges 9:25,33
6781,Old Testament,Judges 9:26,25
6782,Old Testament,Judges 9:27,34
6783,Old Testament,Judges 9:28,45
6784,Old Testament,Judges 9:29,26
6785,Old Testament,Judges 9:30,21
6786,Old Testament,Judges 9:31,29
6787,Old Testament,Judges 9:32,20
6788,Old Testament,Judges 9:33,50
6789,Old Testament,Judges 9:34,23
6790,Old Testament,Judges 9:35,34
6791,Old Testament,Judges 9:36,38
6792,Old Testament,Judges 9:37,27
6793,Old Testament,Judges 9:38,39
6794,Old Testament,Judges 9:39,13
6795,Old Testament,Judges 9:40,22
6796,Old Testament,Judges 9:41,20
6797,Old Testament,Judges 9:42,20
6798,Old Testament,Judges 9:43,39
6799,Old Testament,Judges 9:44,40
6800,Old Testament,Judges 9:45,31
6801,Old Testament,Judges 9:46,24
6802,Old Testament,Judges 9:47,17
6803,Old Testament,Judges 9:48,65
6804,Old Testament,Judges 9:49,46
6805,Old Testament,Judges 9:50,12
6806,Old Testament,Judges 9:51,38
6807,Old Testament,Judges 9:52,24
6808,Old Testament,Judges 9:53,19
6809,Old Testament,Judges 9:54,40
6810,Old Testament,Judges 9:55,18
6811,Old Testament,Judges 9:56,18
6812,Old Testament,Judges 9:57,27
6813,Old Testament,Judges 10:1,29
6814,Old Testament,Judges 10:2,15
6815,Old Testament,Judges 10:3,14
6816,Old Testament,Judges 10:4,30
6817,Old Testament,Judges 10:5,8
6818,Old Testament,Judges 10:6,56
6819,Old Testament,Judges 10:7,29
6820,Old Testament,Judges 10:8,35
6821,Old Testament,Judges 10:9,28
6822,Old Testament,Judges 10:10,26
6823,Old Testament,Judges 10:11,30
6824,Old Testament,Judges 10:12,25
6825,Old Testament,Judges 10:13,16
6826,Old Testament,Judges 10:14,20
6827,Old Testament,Judges 10:15,29
6828,Old Testament,Judges 10:16,24
6829,Old Testament,Judges 10:17,24
6830,Old Testament,Judges 10:18,35
6831,Old Testament,Judges 11:1,22
6832,Old Testament,Judges 11:2,38
6833,Old Testament,Judges 11:3,26
6834,Old Testament,Judges 11:4,18
6835,Old Testament,Judges 11:5,28
6836,Old Testament,Judges 11:6,19
6837,Old Testament,Judges 11:7,34
6838,Old Testament,Judges 11:8,38
6839,Old Testament,Judges 11:9,33
6840,Old Testament,Judges 11:10,23
6841,Old Testament,Judges 11:11,29
6842,Old Testament,Judges 11:12,31
6843,Old Testament,Judges 11:13,42
6844,Old Testament,Judges 11:14,13
6845,Old Testament,Judges 11:15,23
6846,Old Testament,Judges 11:16,20
6847,Old Testament,Judges 11:17,49
6848,Old Testament,Judges 11:18,52
6849,Old Testament,Judges 11:19,31
6850,Old Testament,Judges 11:20,25
6851,Old Testament,Judges 11:21,35
6852,Old Testament,Judges 11:22,21
6853,Old Testament,Judges 11:23,21
6854,Old Testament,Judges 11:24,29
6855,Old Testament,Judges 11:25,29
6856,Old Testament,Judges 11:26,40
6857,Old Testament,Judges 11:27,34
6858,Old Testament,Judges 11:28,19
6859,Old Testament,Judges 11:29,35
6860,Old Testament,Judges 11:30,23
6861,Old Testament,Judges 11:31,42
6862,Old Testament,Judges 11:32,21
6863,Old Testament,Judges 11:33,39
6864,Old Testament,Judges 11:34,36
6865,Old Testament,Judges 11:35,48
6866,Old Testament,Judges 11:36,47
6867,Old Testament,Judges 11:37,36
6868,Old Testament,Judges 11:38,25
6869,Old Testament,Judges 11:39,41
6870,Old Testament,Judges 11:40,20
6871,Old Testament,Judges 12:1,44
6872,Old Testament,Judges 12:2,31
6873,Old Testament,Judges 12:3,46
6874,Old Testament,Judges 12:4,36
6875,Old Testament,Judges 12:5,43
6876,Old Testament,Judges 12:6,46
6877,Old Testament,Judges 12:7,21
6878,Old Testament,Judges 12:8,8
6879,Old Testament,Judges 12:9,28
6880,Old Testament,Judges 12:10,8
6881,Old Testament,Judges 12:11,14
6882,Old Testament,Judges 12:12,15
6883,Old Testament,Judges 12:13,12
6884,Old Testament,Judges 12:14,22
6885,Old Testament,Judges 12:15,25
6886,Old Testament,Judges 13:1,27
6887,Old Testament,Judges 13:2,26
6888,Old Testament,Judges 13:3,30
6889,Old Testament,Judges 13:4,19
6890,Old Testament,Judges 13:5,43
6891,Old Testament,Judges 13:6,44
6892,Old Testament,Judges 13:7,44
6893,Old Testament,Judges 13:8,37
6894,Old Testament,Judges 13:9,32
6895,Old Testament,Judges 13:10,29
6896,Old Testament,Judges 13:11,31
6897,Old Testament,Judges 13:12,23
6898,Old Testament,Judges 13:13,20
6899,Old Testament,Judges 13:14,33
6900,Old Testament,Judges 13:15,26
6901,Old Testament,Judges 13:16,47
6902,Old Testament,Judges 13:17,25
6903,Old Testament,Judges 13:18,20
6904,Old Testament,Judges 13:19,30
6905,Old Testament,Judges 13:20,45
6906,Old Testament,Judges 13:21,27
6907,Old Testament,Judges 13:22,15
6908,Old Testament,Judges 13:23,51
6909,Old Testament,Judges 13:24,20
6910,Old Testament,Judges 13:25,21
6911,Old Testament,Judges 14:1,18
6912,Old Testament,Judges 14:2,34
6913,Old Testament,Judges 14:3,51
6914,Old Testament,Judges 14:4,32
6915,Old Testament,Judges 14:5,27
6916,Old Testament,Judges 14:6,41
6917,Old Testament,Judges 14:7,14
6918,Old Testament,Judges 14:8,36
6919,Old Testament,Judges 14:9,44
6920,Old Testament,Judges 14:10,22
6921,Old Testament,Judges 14:11,18
6922,Old Testament,Judges 14:12,44
6923,Old Testament,Judges 14:13,33
6924,Old Testament,Judges 14:14,30
6925,Old Testament,Judges 14:15,49
6926,Old Testament,Judges 14:16,57
6927,Old Testament,Judges 14:17,42
6928,Old Testament,Judges 14:18,50
6929,Old Testament,Judges 14:19,49
6930,Old Testament,Judges 14:20,15
6931,Old Testament,Judges 15:1,46
6932,Old Testament,Judges 15:2,36
6933,Old Testament,Judges 15:3,20
6934,Old Testament,Judges 15:4,26
6935,Old Testament,Judges 15:5,36
6936,Old Testament,Judges 15:6,44
6937,Old Testament,Judges 15:7,23
6938,Old Testament,Judges 15:8,24
6939,Old Testament,Judges 15:9,14
6940,Old Testament,Judges 15:10,33
6941,Old Testament,Judges 15:11,53
6942,Old Testament,Judges 15:12,39
6943,Old Testament,Judges 15:13,41
6944,Old Testament,Judges 15:14,45
6945,Old Testament,Judges 15:15,23
6946,Old Testament,Judges 15:16,24
6947,Old Testament,Judges 15:17,28
6948,Old Testament,Judges 15:18,39
6949,Old Testament,Judges 15:19,42
6950,Old Testament,Judges 15:20,12
6951,Old Testament,Judges 16:1,15
6952,Old Testament,Judges 16:2,47
6953,Old Testament,Judges 16:3,51
6954,Old Testament,Judges 16:4,20
6955,Old Testament,Judges 16:5,54
6956,Old Testament,Judges 16:6,24
6957,Old Testament,Judges 16:7,27
6958,Old Testament,Judges 16:8,24
6959,Old Testament,Judges 16:9,47
6960,Old Testament,Judges 16:10,25
6961,Old Testament,Judges 16:11,27
6962,Old Testament,Judges 16:12,40
6963,Old Testament,Judges 16:13,38
6964,Old Testament,Judges 16:14,37
6965,Old Testament,Judges 16:15,36
6966,Old Testament,Judges 16:16,24
6967,Old Testament,Judges 16:17,54
6968,Old Testament,Judges 16:18,51
6969,Old Testament,Judges 16:19,39
6970,Old Testament,Judges 16:20,41
6971,Old Testament,Judges 16:21,31
6972,Old Testament,Judges 16:22,14
6973,Old Testament,Judges 16:23,35
6974,Old Testament,Judges 16:24,33
6975,Old Testament,Judges 16:25,44
6976,Old Testament,Judges 16:26,30
6977,Old Testament,Judges 16:27,36
6978,Old Testament,Judges 16:28,41
6979,Old Testament,Judges 16:29,35
6980,Old Testament,Judges 16:30,51
6981,Old Testament,Judges 16:31,39
6982,Old Testament,Judges 17:1,12
6983,Old Testament,Judges 17:2,49
6984,Old Testament,Judges 17:3,49
6985,Old Testament,Judges 17:4,41
6986,Old Testament,Judges 17:5,25
6987,Old Testament,Judges 17:6,21
6988,Old Testament,Judges 17:7,22
6989,Old Testament,Judges 17:8,32
6990,Old Testament,Judges 17:9,30
6991,Old Testament,Judges 17:10,42
6992,Old Testament,Judges 17:11,22
6993,Old Testament,Judges 17:12,19
6994,Old Testament,Judges 17:13,21
6995,Old Testament,Judges 18:1,42
6996,Old Testament,Judges 18:2,55
6997,Old Testament,Judges 18:3,43
6998,Old Testament,Judges 18:4,21
6999,Old Testament,Judges 18:5,25
7000,Old Testament,Judges 18:6,18
7001,Old Testament,Judges 18:7,60
7002,Old Testament,Judges 18:8,19
7003,Old Testament,Judges 18:9,39
7004,Old Testament,Judges 18:10,38
7005,Old Testament,Judges 18:11,26
7006,Old Testament,Judges 18:12,24
7007,Old Testament,Judges 18:13,14
7008,Old Testament,Judges 18:14,48
7009,Old Testament,Judges 18:15,24
7010,Old Testament,Judges 18:16,25
7011,Old Testament,Judges 18:17,54
7012,Old Testament,Judges 18:18,29
7013,Old Testament,Judges 18:19,56
7014,Old Testament,Judges 18:20,26
7015,Old Testament,Judges 18:21,18
7016,Old Testament,Judges 18:22,32
7017,Old Testament,Judges 18:23,27
7018,Old Testament,Judges 18:24,37
7019,Old Testament,Judges 18:25,33
7020,Old Testament,Judges 18:26,27
7021,Old Testament,Judges 18:27,44
7022,Old Testament,Judges 18:28,37
7023,Old Testament,Judges 18:29,32
7024,Old Testament,Judges 18:30,40
7025,Old Testament,Judges 18:31,22
7026,Old Testament,Judges 19:1,37
7027,Old Testament,Judges 19:2,25
7028,Old Testament,Judges 19:3,50
7029,Old Testament,Judges 19:4,26
7030,Old Testament,Judges 19:5,45
7031,Old Testament,Judges 19:6,37
7032,Old Testament,Judges 19:7,19
7033,Old Testament,Judges 19:8,36
7034,Old Testament,Judges 19:9,67
7035,Old Testament,Judges 19:10,36
7036,Old Testament,Judges 19:11,37
7037,Old Testament,Judges 19:12,32
7038,Old Testament,Judges 19:13,26
7039,Old Testament,Judges 19:14,24
